rank,score,keystone_team_id,mythic_level,dungeon_name,completed_at,clear_time_ms,keystone_time_ms,num_chests,affixes,player_name,player_class,player_spec,player_role,player_realm,player_faction
20,195,299550577,3,"Ara-Kara, City of Echoes",2024-10-08T10:06:18.000Z,735489,1800999,3,Xal'atath's Bargain: Voidbound,Mantrum-228695636,Warrior,Arms,dps,Draenor
21,195,305908776,3,"Ara-Kara, City of Echoes",2024-11-08T19:18:40.000Z,735566,1800999,3,Xal'atath's Bargain: Voidbound,Grissmô,Shaman,Elemental,dps,Blackhand
21,195,305908776,3,"Ara-Kara, City of Echoes",2024-11-08T19:18:40.000Z,735566,1800999,3,Xal'atath's Bargain: Voidbound,Braucow,Monk,Windwalker,dps,Blackhand
21,195,305908776,3,"Ara-Kara, City of Echoes",2024-11-08T19:18:40.000Z,735566,1800999,3,Xal'atath's Bargain: Voidbound,Aimbodor,Hunter,Beast Mastery,dps,Arthas
21,195,305908776,3,"Ara-Kara, City of Echoes",2024-11-08T19:18:40.000Z,735566,1800999,3,Xal'atath's Bargain: Voidbound,Ernolath,Paladin,Protection,tank,Blackhand
21,195,305908776,3,"Ara-Kara, City of Echoes",2024-11-08T19:18:40.000Z,735566,1800999,3,Xal'atath's Bargain: Voidbound,Lightninger,Shaman,Restoration,healer,Blackrock
22,195,305451587,3,"Ara-Kara, City of Echoes",2024-11-06T14:59:20.000Z,735936,1800999,3,Xal'atath's Bargain: Voidbound,Admitancja,Paladin,Retribution,dps,Burning Legion
22,195,305451587,3,"Ara-Kara, City of Echoes",2024-11-06T14:59:20.000Z,735936,1800999,3,Xal'atath's Bargain: Voidbound,Czernii,Paladin,Protection,tank,Burning Legion
22,195,305451587,3,"Ara-Kara, City of Echoes",2024-11-06T14:59:20.000Z,735936,1800999,3,Xal'atath's Bargain: Voidbound,Sotray,Priest,Discipline,healer,Burning Legion
22,195,305451587,3,"Ara-Kara, City of Echoes",2024-11-06T14:59:20.000Z,735936,1800999,3,Xal'atath's Bargain: Voidbound,Teuto,Hunter,Beast Mastery,dps,Shattered Hand
22,195,305451587,3,"Ara-Kara, City of Echoes",2024-11-06T14:59:20.000Z,735936,1800999,3,Xal'atath's Bargain: Voidbound,Naleen,Druid,Balance,dps,Dalaran
23,195,306029984,3,"Ara-Kara, City of Echoes",2024-11-09T09:36:09.000Z,736553,1800999,3,Xal'atath's Bargain: Voidbound,Anon647FC4B,Warrior,Arms,dps,Anonymous
23,195,306029984,3,"Ara-Kara, City of Echoes",2024-11-09T09:36:09.000Z,736553,1800999,3,Xal'atath's Bargain: Voidbound,Lightbulwark,Paladin,Retribution,dps,Sylvanas
23,195,306029984,3,"Ara-Kara, City of Echoes",2024-11-09T09:36:09.000Z,736553,1800999,3,Xal'atath's Bargain: Voidbound,Dyladin,Paladin,Protection,tank,Sylvanas
23,195,306029984,3,"Ara-Kara, City of Echoes",2024-11-09T09:36:09.000Z,736553,1800999,3,Xal'atath's Bargain: Voidbound,Dohánytermék,Shaman,Enhancement,dps,Ragnaros
23,195,306029984,3,"Ara-Kara, City of Echoes",2024-11-09T09:36:09.000Z,736553,1800999,3,Xal'atath's Bargain: Voidbound,Хотынехилят,Druid,Restoration,healer,Howling Fjord
24,195,306233305,3,"Ara-Kara, City of Echoes",2024-11-10T03:01:16.000Z,737480,1800999,3,Xal'atath's Bargain: Voidbound,Morídín,Druid,Guardian,tank,Draenor
24,195,306233305,3,"Ara-Kara, City of Echoes",2024-11-10T03:01:16.000Z,737480,1800999,3,Xal'atath's Bargain: Voidbound,Ianoob,Hunter,Survival,dps,Tarren Mill
24,195,306233305,3,"Ara-Kara, City of Echoes",2024-11-10T03:01:16.000Z,737480,1800999,3,Xal'atath's Bargain: Voidbound,Djuristshama,Shaman,Enhancement,dps,Tarren Mill
24,195,306233305,3,"Ara-Kara, City of Echoes",2024-11-10T03:01:16.000Z,737480,1800999,3,Xal'atath's Bargain: Voidbound,Joprot,Paladin,Retribution,dps,Silvermoon
24,195,306233305,3,"Ara-Kara, City of Echoes",2024-11-10T03:01:16.000Z,737480,1800999,3,Xal'atath's Bargain: Voidbound,Hrfu,Priest,Discipline,healer,Ragnaros
25,195,297184867,3,"Ara-Kara, City of Echoes",2024-10-02T15:39:57.000Z,738711,1800999,3,Xal'atath's Bargain: Voidbound,Pãter,Shaman,Restoration,healer,Silvermoon
25,195,297184867,3,"Ara-Kara, City of Echoes",2024-10-02T15:39:57.000Z,738711,1800999,3,Xal'atath's Bargain: Voidbound,Alíera,Paladin,Retribution,dps,Blackhand
25,195,297184867,3,"Ara-Kara, City of Echoes",2024-10-02T15:39:57.000Z,738711,1800999,3,Xal'atath's Bargain: Voidbound,Aimlesslife,Death Knight,Unholy,dps,Blackhand
25,195,297184867,3,"Ara-Kara, City of Echoes",2024-10-02T15:39:57.000Z,738711,1800999,3,Xal'atath's Bargain: Voidbound,Schmeitri,Warrior,Protection,tank,Blackhand
25,195,297184867,3,"Ara-Kara, City of Echoes",2024-10-02T15:39:57.000Z,738711,1800999,3,Xal'atath's Bargain: Voidbound,Flóbó,Evoker,Augmentation,dps,Blackhand
26,195,305485639,3,"Ara-Kara, City of Echoes",2024-11-06T16:36:24.000Z,740673,1800999,3,Xal'atath's Bargain: Voidbound,Drùßty,Priest,Discipline,healer,Draenor
26,195,305485639,3,"Ara-Kara, City of Echoes",2024-11-06T16:36:24.000Z,740673,1800999,3,Xal'atath's Bargain: Voidbound,Олдшиноби,Monk,Windwalker,dps,Gordunni
26,195,305485639,3,"Ara-Kara, City of Echoes",2024-11-06T16:36:24.000Z,740673,1800999,3,Xal'atath's Bargain: Voidbound,Девилтрой,Death Knight,Unholy,dps,Gordunni
26,195,305485639,3,"Ara-Kara, City of Echoes",2024-11-06T16:36:24.000Z,740673,1800999,3,Xal'atath's Bargain: Voidbound,Koofsas,Shaman,Enhancement,dps,Twisting Nether
26,195,305485639,3,"Ara-Kara, City of Echoes",2024-11-06T16:36:24.000Z,740673,1800999,3,Xal'atath's Bargain: Voidbound,Святойбухой,Paladin,Protection,tank,Gordunni
27,195,297881522,3,"Ara-Kara, City of Echoes",2024-10-05T14:44:59.000Z,741668,1800999,3,Xal'atath's Bargain: Voidbound,Hestia,Shaman,Elemental,dps,Uldaman
27,195,297881522,3,"Ara-Kara, City of Echoes",2024-10-05T14:44:59.000Z,741668,1800999,3,Xal'atath's Bargain: Voidbound,Sigewulf,Warrior,Fury,dps,Nemesis
27,195,297881522,3,"Ara-Kara, City of Echoes",2024-10-05T14:44:59.000Z,741668,1800999,3,Xal'atath's Bargain: Voidbound,Mixxion,Death Knight,Blood,tank,Tarren Mill
27,195,297881522,3,"Ara-Kara, City of Echoes",2024-10-05T14:44:59.000Z,741668,1800999,3,Xal'atath's Bargain: Voidbound,Lahka,Druid,Restoration,healer,Tarren Mill
27,195,297881522,3,"Ara-Kara, City of Echoes",2024-10-05T14:44:59.000Z,741668,1800999,3,Xal'atath's Bargain: Voidbound,Arckin,Mage,Arcane,dps,Tarren Mill
28,195,306152060,3,"Ara-Kara, City of Echoes",2024-11-09T19:40:36.000Z,744706,1800999,3,Xal'atath's Bargain: Voidbound,Justotem,Shaman,Restoration,healer,Blackrock
28,195,306152060,3,"Ara-Kara, City of Echoes",2024-11-09T19:40:36.000Z,744706,1800999,3,Xal'atath's Bargain: Voidbound,Amix,Paladin,Protection,tank,Darksorrow
28,195,306152060,3,"Ara-Kara, City of Echoes",2024-11-09T19:40:36.000Z,744706,1800999,3,Xal'atath's Bargain: Voidbound,Zilliaxc,Hunter,Beast Mastery,dps,Genjuros
28,195,306152060,3,"Ara-Kara, City of Echoes",2024-11-09T19:40:36.000Z,744706,1800999,3,Xal'atath's Bargain: Voidbound,Säbbal,Paladin,Retribution,dps,Zuluhed
