rank,score,keystone_team_id,mythic_level,dungeon_name,completed_at,clear_time_ms,keystone_time_ms,num_chests,affixes,player_name,player_class,player_spec,player_role,player_realm,player_faction
21,195,308614443,3,"Ara-Kara, City of Echoes",2024-11-22T19:16:25.000Z,724030,1800999,3,Xal'atath's Bargain: Oblivion,Pivonie,Hunter,Survival,dps,Kazzak
21,195,308614443,3,"Ara-Kara, City of Echoes",2024-11-22T19:16:25.000Z,724030,1800999,3,Xal'atath's Bargain: Oblivion,Demonale,Warlock,Demonology,dps,Khaz Modan
21,195,308614443,3,"Ara-Kara, City of Echoes",2024-11-22T19:16:25.000Z,724030,1800999,3,Xal'atath's Bargain: Oblivion,Jiyagi,Paladin,Protection,tank,Blackhand
21,195,308614443,3,"Ara-Kara, City of Echoes",2024-11-22T19:16:25.000Z,724030,1800999,3,Xal'atath's Bargain: Oblivion,Hølyshrimp,Paladin,Holy,healer,Kazzak
21,195,308614443,3,"Ara-Kara, City of Echoes",2024-11-22T19:16:25.000Z,724030,1800999,3,Xal'atath's Bargain: Oblivion,Goukie,Paladin,Retribution,dps,Kazzak
22,195,297005221,3,"Ara-Kara, City of Echoes",2024-10-01T18:13:40.000Z,724150,1800999,3,Xal'atath's Bargain: Oblivion,Salamandra,Warlock,Destruction,dps,Stormscale
22,195,297005221,3,"Ara-Kara, City of Echoes",2024-10-01T18:13:40.000Z,724150,1800999,3,Xal'atath's Bargain: Oblivion,Blonduhell,Paladin,Retribution,dps,Silvermoon
22,195,297005221,3,"Ara-Kara, City of Echoes",2024-10-01T18:13:40.000Z,724150,1800999,3,Xal'atath's Bargain: Oblivion,Quteworm,Demon Hunter,Vengeance,tank,Ravencrest
22,195,297005221,3,"Ara-Kara, City of Echoes",2024-10-01T18:13:40.000Z,724150,1800999,3,Xal'atath's Bargain: Oblivion,Triggî,Priest,Discipline,healer,Silvermoon
22,195,297005221,3,"Ara-Kara, City of Echoes",2024-10-01T18:13:40.000Z,724150,1800999,3,Xal'atath's Bargain: Oblivion,Whereorc,Mage,Arcane,dps,Twisting Nether
23,195,308643882,3,"Ara-Kara, City of Echoes",2024-11-22T22:17:35.000Z,726951,1800999,3,Xal'atath's Bargain: Oblivion,Kleya,Shaman,Restoration,healer,Ysondre
23,195,308643882,3,"Ara-Kara, City of Echoes",2024-11-22T22:17:35.000Z,726951,1800999,3,Xal'atath's Bargain: Oblivion,Theyos,Death Knight,Frost,dps,Medivh
23,195,308643882,3,"Ara-Kara, City of Echoes",2024-11-22T22:17:35.000Z,726951,1800999,3,Xal'atath's Bargain: Oblivion,Duruk,Priest,Shadow,dps,Hyjal
23,195,308643882,3,"Ara-Kara, City of Echoes",2024-11-22T22:17:35.000Z,726951,1800999,3,Xal'atath's Bargain: Oblivion,Magikbana,Mage,Frost,dps,Suramar
23,195,308643882,3,"Ara-Kara, City of Echoes",2024-11-22T22:17:35.000Z,726951,1800999,3,Xal'atath's Bargain: Oblivion,Sephylol,Warrior,Protection,tank,Medivh
24,195,302247412,3,"Ara-Kara, City of Echoes",2024-10-21T20:57:02.000Z,728930,1800999,3,Xal'atath's Bargain: Oblivion,Arav,Paladin,Retribution,dps,Forscherliga
24,195,302247412,3,"Ara-Kara, City of Echoes",2024-10-21T20:57:02.000Z,728930,1800999,3,Xal'atath's Bargain: Oblivion,Norikia,Mage,Frost,dps,Forscherliga
24,195,302247412,3,"Ara-Kara, City of Echoes",2024-10-21T20:57:02.000Z,728930,1800999,3,Xal'atath's Bargain: Oblivion,Váein,Death Knight,Blood,tank,Forscherliga
24,195,302247412,3,"Ara-Kara, City of Echoes",2024-10-21T20:57:02.000Z,728930,1800999,3,Xal'atath's Bargain: Oblivion,Ægwýn,Paladin,Retribution,dps,Forscherliga
24,195,302247412,3,"Ara-Kara, City of Echoes",2024-10-21T20:57:02.000Z,728930,1800999,3,Xal'atath's Bargain: Oblivion,Fredek-229786839,Shaman,Restoration,healer,Blackmoore
25,195,296899102,3,"Ara-Kara, City of Echoes",2024-09-30T22:17:58.000Z,729468,1800999,3,Xal'atath's Bargain: Oblivion,Roji,Druid,Restoration,healer,Argent Dawn
25,195,296899102,3,"Ara-Kara, City of Echoes",2024-09-30T22:17:58.000Z,729468,1800999,3,Xal'atath's Bargain: Oblivion,Rogob,Paladin,Retribution,dps,Ravencrest
25,195,296899102,3,"Ara-Kara, City of Echoes",2024-09-30T22:17:58.000Z,729468,1800999,3,Xal'atath's Bargain: Oblivion,Zaya,Monk,Brewmaster,tank,Ravencrest
25,195,296899102,3,"Ara-Kara, City of Echoes",2024-09-30T22:17:58.000Z,729468,1800999,3,Xal'atath's Bargain: Oblivion,Furyzen,Warrior,Fury,dps,Ravencrest
25,195,296899102,3,"Ara-Kara, City of Echoes",2024-09-30T22:17:58.000Z,729468,1800999,3,Xal'atath's Bargain: Oblivion,Yukîa,Mage,Arcane,dps,Elune
26,195,301207061,3,"Ara-Kara, City of Echoes",2024-10-18T21:55:29.000Z,729986,1800999,3,Xal'atath's Bargain: Oblivion,Elfurion,Warrior,Arms,dps,Die Arguswacht
26,195,301207061,3,"Ara-Kara, City of Echoes",2024-10-18T21:55:29.000Z,729986,1800999,3,Xal'atath's Bargain: Oblivion,Raziêl,Paladin,Holy,healer,Kult der Verdammten
26,195,301207061,3,"Ara-Kara, City of Echoes",2024-10-18T21:55:29.000Z,729986,1800999,3,Xal'atath's Bargain: Oblivion,Cobox,Monk,Brewmaster,tank,Die Arguswacht
26,195,301207061,3,"Ara-Kara, City of Echoes",2024-10-18T21:55:29.000Z,729986,1800999,3,Xal'atath's Bargain: Oblivion,Isipi,Rogue,Assassination,dps,Die Todeskrallen
26,195,301207061,3,"Ara-Kara, City of Echoes",2024-10-18T21:55:29.000Z,729986,1800999,3,Xal'atath's Bargain: Oblivion,Erebør,Paladin,Retribution,dps,Blackrock
27,195,309421025,3,"Ara-Kara, City of Echoes",2024-11-24T20:47:10.000Z,730696,1800999,3,Xal'atath's Bargain: Oblivion,Akîrã,Monk,Windwalker,dps,Defias Brotherhood
27,195,309421025,3,"Ara-Kara, City of Echoes",2024-11-24T20:47:10.000Z,730696,1800999,3,Xal'atath's Bargain: Oblivion,Astraioz,Paladin,Retribution,dps,Blackhand
27,195,309421025,3,"Ara-Kara, City of Echoes",2024-11-24T20:47:10.000Z,730696,1800999,3,Xal'atath's Bargain: Oblivion,Lísì,Priest,Discipline,healer,Blackhand
27,195,309421025,3,"Ara-Kara, City of Echoes",2024-11-24T20:47:10.000Z,730696,1800999,3,Xal'atath's Bargain: Oblivion,Urslchen,Shaman,Enhancement,dps,Blackhand
27,195,309421025,3,"Ara-Kara, City of Echoes",2024-11-24T20:47:10.000Z,730696,1800999,3,Xal'atath's Bargain: Oblivion,Sqoshy,Warrior,Protection,tank,Tarren Mill
28,195,300952026,3,"Ara-Kara, City of Echoes",2024-10-17T21:39:35.000Z,731503,1800999,3,Xal'atath's Bargain: Oblivion,Zoejade,Priest,Discipline,healer,Perenolde
28,195,300952026,3,"Ara-Kara, City of Echoes",2024-10-17T21:39:35.000Z,731503,1800999,3,Xal'atath's Bargain: Oblivion,Kerag,Hunter,Marksmanship,dps,Perenolde
28,195,300952026,3,"Ara-Kara, City of Echoes",2024-10-17T21:39:35.000Z,731503,1800999,3,Xal'atath's Bargain: Oblivion,Vallasin,Paladin,Retribution,dps,Perenolde
28,195,300952026,3,"Ara-Kara, City of Echoes",2024-10-17T21:39:35.000Z,731503,1800999,3,Xal'atath's Bargain: Oblivion,Randalehans,Warrior,Arms,dps,Nozdormu
28,195,300952026,3,"Ara-Kara, City of Echoes",2024-10-17T21:39:35.000Z,731503,1800999,3,Xal'atath's Bargain: Oblivion,Ry,Paladin,Protection,tank,Garrosh
29,195,301945679,3,"Ara-Kara, City of Echoes",2024-10-21T18:45:34.000Z,731680,1800999,3,Xal'atath's Bargain: Oblivion,Robou,Warrior,Protection,tank,Hyjal
29,195,301945679,3,"Ara-Kara, City of Echoes",2024-10-21T18:45:34.000Z,731680,1800999,3,Xal'atath's Bargain: Oblivion,Elicia,Hunter,Beast Mastery,dps,Hyjal
