rank,score,keystone_team_id,mythic_level,dungeon_name,completed_at,clear_time_ms,keystone_time_ms,num_chests,affixes,player_name,player_class,player_spec,player_role,player_realm,player_faction
23,195,296152103,3,"Ara-Kara, City of Echoes",2024-09-28T17:18:07.000Z,731660,1800999,3,Xal'atath's Bargain: Oblivion,Slåp,Death Knight,Blood,tank,Area 52
23,195,296152103,3,"Ara-Kara, City of Echoes",2024-09-28T17:18:07.000Z,731660,1800999,3,Xal'atath's Bargain: Oblivion,Wildbro,Druid,Feral,dps,Sargeras
23,195,296152103,3,"Ara-Kara, City of Echoes",2024-09-28T17:18:07.000Z,731660,1800999,3,Xal'atath's Bargain: Oblivion,Kuhspetti-228488916,Monk,Mistweaver,healer,Area 52
24,195,295994709,3,"Ara-Kara, City of Echoes",2024-09-27T22:10:11.000Z,733855,1800999,3,Xal'atath's Bargain: Oblivion,Primerø,Paladin,Protection,tank,Bleeding Hollow
24,195,295994709,3,"Ara-Kara, City of Echoes",2024-09-27T22:10:11.000Z,733855,1800999,3,Xal'atath's Bargain: Oblivion,Yopez-114642473,Demon Hunter,Havoc,dps,Bleeding Hollow
24,195,295994709,3,"Ara-Kara, City of Echoes",2024-09-27T22:10:11.000Z,733855,1800999,3,Xal'atath's Bargain: Oblivion,Okasá,Shaman,Enhancement,dps,Tichondrius
24,195,295994709,3,"Ara-Kara, City of Echoes",2024-09-27T22:10:11.000Z,733855,1800999,3,Xal'atath's Bargain: Oblivion,Píque,Priest,Holy,healer,Stormrage
24,195,295994709,3,"Ara-Kara, City of Echoes",2024-09-27T22:10:11.000Z,733855,1800999,3,Xal'atath's Bargain: Oblivion,Monkime,Monk,Windwalker,dps,Burning Legion
25,195,301025622,3,"Ara-Kara, City of Echoes",2024-10-18T06:42:14.000Z,734422,1800999,3,Xal'atath's Bargain: Oblivion,Bolotera,Priest,Holy,healer,Area 52
25,195,301025622,3,"Ara-Kara, City of Echoes",2024-10-18T06:42:14.000Z,734422,1800999,3,Xal'atath's Bargain: Oblivion,Xsyan,Warlock,Destruction,dps,Azralon
25,195,301025622,3,"Ara-Kara, City of Echoes",2024-10-18T06:42:14.000Z,734422,1800999,3,Xal'atath's Bargain: Oblivion,Lexotanil,Mage,Arcane,dps,Zul'jin
25,195,301025622,3,"Ara-Kara, City of Echoes",2024-10-18T06:42:14.000Z,734422,1800999,3,Xal'atath's Bargain: Oblivion,Minotril,Druid,Guardian,tank,Illidan
25,195,301025622,3,"Ara-Kara, City of Echoes",2024-10-18T06:42:14.000Z,734422,1800999,3,Xal'atath's Bargain: Oblivion,Toxics,Mage,Frost,dps,Kil'jaeden
26,195,295450732,3,"Ara-Kara, City of Echoes",2024-09-26T04:49:23.000Z,734981,1800999,3,Xal'atath's Bargain: Oblivion,Enterria,Death Knight,Unholy,dps,Tichondrius
26,195,295450732,3,"Ara-Kara, City of Echoes",2024-09-26T04:49:23.000Z,734981,1800999,3,Xal'atath's Bargain: Oblivion,Metamvpp,Hunter,Survival,dps,Stormrage
